customer_id,name,region,contract_type,contact_pref,has_auto_pay,is_on_promotion,num_products,tenure_days,ARPU,avg_monthly_spend_6m,total_data_MB_30d,total_minutes_30d,num_late_payments_12m,payment_delay_days_mean_12m,days_since_last_payment,overdue_amount,complaint_last_6m,downgrade_in_last_90d,support_calls_3m,recent_topup_amount,due_date,suspension_date,payment_link,support_number,churned,risk_score,label
CUST00169,Rahul_169,West,postpaid,email,0,0,1,323,577.14,605.49,9257,512,2,10.22,30,947.16,0,1,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.9758247528981672,normal
CUST00916,Vihaan_416,North,prepaid,sms,0,0,4,727,436.24,422.1,3537,3,2,17.96,66,1137.82,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.3930314211181936,defector
CUST01429,Sneha_429,South,fixed,email,0,0,4,1674,1086.47,910.64,13870,237,0,0.0,20,1589.71,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.733772638847172,normal
CUST00472,Pooja_472,South,prepaid,email,0,0,1,144,205.78,219.03,1057,111,0,8.26,18,218.05,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.5196644305154334,normal
CUST01660,Pooja_160,South,postpaid,sms,0,0,1,2038,437.45,405.2,708,554,0,0.0,39,47.65,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.0581384002111999,premium
CUST00028,Sai_28,Central,postpaid,sms,1,0,1,451,499.69,560.39,1476,223,1,11.59,25,2016.88,0,0,1,100,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,2.0729809526747225,defector
CUST00313,Aditya_313,North,prepaid,email,1,0,4,324,419.64,427.52,1851,190,2,4.42,58,2314.41,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,1,2.834089922459884,defector
CUST01821,Kabir_321,South,postpaid,whatsapp,1,0,1,104,429.93,433.89,6359,538,0,0.0,76,133.1,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.1568291378083296,premium
CUST01786,Aditya_286,North,fixed,sms,1,0,1,824,468.61,526.57,16369,79,0,0.0,19,14.48,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.030741439740266,premium
CUST01094,Kavya_94,West,postpaid,sms,0,1,2,1571,497.44,450.59,7693,247,5,24.34,14,1721.5,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.8143845303561343,defector
CUST00072,Ishaan_72,Central,postpaid,email,0,0,1,1394,257.9,198.48,6478,472,0,0.0,1,344.62,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.6837348351061225,normal
CUST00706,Kavya_206,Central,postpaid,sms,0,1,2,936,446.41,548.01,10952,369,0,0.0,69,458.58,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,1,0.5818080237609111,normal
CUST00319,Aanya_319,North,postpaid,sms,0,0,3,705,703.41,745.06,744,732,0,0.0,3,859.43,0,0,0,50,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.6239772119291418,normal
CUST01774,Diya_274,South,postpaid,sms,1,0,1,171,471.29,429.41,5906,552,0,8.56,50,66.4,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.0976338273456462,premium
CUST01090,Aanya_90,East,postpaid,email,0,1,1,102,441.43,531.61,3609,207,1,10.67,48,395.28,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.4789007940811083,normal
CUST01871,Kabir_371,East,postpaid,email,0,0,2,861,605.93,548.19,4218,486,1,16.8,2,387.42,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.3876251144641172,premium
CUST01490,Diya_490,South,postpaid,sms,0,0,1,322,390.27,393.38,2881,462,3,13.21,7,1225.79,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.6814054836277783,defector
CUST01617,Sai_117,Central,postpaid,sms,0,0,1,30,509.32,478.08,10583,381,1,0.89,6,870.61,0,0,1,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8879833927746185,normal
CUST00486,Arjun_486,Central,postpaid,sms,0,0,1,226,512.73,580.3,6075,477,1,19.2,8,1421.74,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,1.398716707650271,defector
CUST01559,Aanya_59,South,prepaid,sms,0,0,1,1479,177.36,191.8,8778,230,0,3.78,12,193.97,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.5517669860151755,normal
CUST00543,Priya_43,South,postpaid,email,0,1,4,1760,653.56,746.62,9684,421,0,3.11,4,420.59,1,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.330486167241893,premium
CUST00604,Ishaan_104,West,postpaid,whatsapp,0,0,2,620,491.16,471.05,1197,604,0,4.62,24,36.45,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,0.0638218851116753,premium
CUST01513,Saanvi_13,West,prepaid,email,1,0,1,722,124.64,107.59,5757,114,0,0.0,12,75.42,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.2984206443004137,premium
CUST01597,Vivaan_97,West,prepaid,sms,0,0,2,3473,267.95,240.95,2499,54,1,0.0,4,238.14,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.4663490312193357,normal
CUST00627,Pooja_127,North,postpaid,sms,1,0,1,702,419.29,396.15,17261,215,1,12.61,21,691.08,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.841289422727757,normal
CUST01627,Vivaan_127,East,postpaid,email,0,1,2,1394,418.7,397.55,2012,473,1,0.0,18,643.9,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.7929937695989738,normal
CUST00608,Vivaan_108,East,postpaid,sms,0,0,1,967,380.54,366.87,3970,278,3,31.04,31,935.55,0,0,0,0,2025-12-29,2026-01-08,{payment_link},1800-222-333,0,1.3062913494551898,defector
CUST01368,Isha_368,North,prepaid,email,1,1,2,441,266.59,230.34,8634,234,0,0.0,4,0.0,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,1,0.0220008557308534,premium
CUST01407,Isha_407,Central,postpaid,sms,0,0,3,30,630.81,662.92,4562,142,2,22.82,74,1158.11,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.0167909377542133,normal
CUST00413,Kabir_413,South,postpaid,email,1,0,1,146,510.77,539.71,7577,429,0,0.83,59,676.14,1,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.7382599221071469,normal
CUST01848,Kavya_348,East,postpaid,sms,0,1,1,2619,241.88,238.5,7913,174,0,5.06,58,335.77,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.6998420097584916,normal
CUST00641,Pooja_141,West,postpaid,email,0,0,2,1429,505.09,513.7,2543,325,0,7.2,13,53.8,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.0485038454576362,premium
CUST00801,Diya_301,West,postpaid,email,0,1,1,30,544.33,555.9,4713,113,1,1.18,24,416.68,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.4080527850997569,premium
CUST01764,Aarav_264,North,postpaid,email,1,1,3,1141,481.2,474.93,5184,539,0,0.0,26,267.36,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3278295630302361,premium
CUST00092,Isha_92,West,prepaid,sms,1,0,3,575,352.84,360.5,3613,234,0,2.45,24,337.22,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.4934169740655362,normal
CUST00988,Pooja_488,South,postpaid,sms,0,0,1,2560,236.07,263.62,1063,815,0,3.65,14,39.82,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,1,0.1149811052191998,premium
CUST01981,Aarav_481,Central,postpaid,email,0,0,1,1072,428.32,459.28,7978,399,0,3.34,29,1530.18,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.7838427312485958,defector
CUST01949,Krishna_449,West,fixed,sms,0,0,1,30,552.82,596.59,12978,246,2,6.12,17,1198.65,1,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.1343677491608477,normal
CUST00010,Aanya_10,Central,postpaid,email,0,1,1,2201,477.7,507.8,12051,446,1,2.34,62,1129.04,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.259313586044028,defector
CUST01563,Sneha_63,Central,prepaid,email,1,0,1,743,215.07,230.19,4626,229,1,18.8,31,180.79,0,0,1,50,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.4799815331071973,normal
CUST00074,Vivaan_74,South,prepaid,sms,1,0,1,30,112.53,101.79,1185,63,1,0.0,57,279.73,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,1.3289099881452626,defector
CUST00849,Vivaan_349,Central,prepaid,whatsapp,0,0,1,365,126.73,117.22,6046,147,2,7.29,2,136.25,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.5794755587622574,normal
CUST00653,Aditya_153,East,prepaid,sms,0,0,1,2027,156.88,145.76,5245,552,1,5.99,2,64.64,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.1992146656355465,premium
CUST00565,Arjun_65,Central,prepaid,email,1,0,3,2469,350.75,298.83,507,310,1,16.92,17,229.52,0,1,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.4164315247373101,premium
CUST00513,Ishaan_13,West,prepaid,sms,0,0,2,362,291.84,287.28,3463,12,1,2.05,92,436.6,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.8115012386319096,normal
CUST00559,Aanya_59,West,prepaid,email,0,0,1,1136,110.38,115.84,5533,84,0,5.83,2,136.12,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.611720847940908,normal
CUST01620,Aditya_120,East,postpaid,sms,0,0,1,1405,553.45,434.19,12227,178,1,4.94,15,688.55,0,1,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.6812049987179192,normal
CUST00906,Diya_406,South,prepaid,email,0,0,3,536,341.87,358.24,1185,79,0,9.94,15,77.7,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.0967581179447818,premium
CUST01391,Neha_391,West,postpaid,sms,0,0,2,872,530.04,491.77,13217,276,0,13.99,4,0.0,0,0,1,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.0144616795362242,premium
CUST01864,Kabir_364,Central,postpaid,sms,0,0,4,88,567.5,551.21,10599,515,0,0.0,27,109.93,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.1061293334713548,premium
CUST00450,Sai_450,North,postpaid,email,0,0,1,1332,323.71,290.47,4312,518,1,8.59,80,427.55,0,0,1,100,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.7437835333839972,normal
CUST01726,Kavya_226,North,postpaid,sms,0,0,2,40,522.76,438.81,13764,458,0,6.39,16,15.34,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.0350938544580659,premium
CUST01999,Diya_499,North,prepaid,sms,0,0,1,430,202.13,205.81,11161,141,0,14.23,57,235.44,0,0,1,100,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.6035637586082201,normal
CUST01089,Ishaan_89,East,prepaid,sms,0,0,1,549,164.88,161.68,4659,22,3,12.87,46,418.2,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.3361726288660494,defector
CUST01035,Vihaan_35,East,postpaid,sms,1,0,1,1212,281.58,315.21,3521,756,0,9.99,52,260.15,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.5335886270670702,normal
CUST01642,Aditya_142,North,postpaid,sms,0,0,1,319,526.0,517.24,9459,783,1,3.35,128,1279.06,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.3489584574902445,defector
CUST01546,Krishna_46,West,postpaid,sms,0,1,1,640,493.54,526.42,6476,86,0,1.69,4,208.43,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,1,0.2585464783996261,premium
CUST01718,Saanvi_218,South,prepaid,email,1,0,2,1736,275.61,291.59,1939,225,0,0.0,33,264.05,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.4708683554812926,normal
CUST00089,Aanya_89,Central,postpaid,email,0,1,2,605,527.19,588.24,1247,428,0,0.0,3,249.06,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.2291382823727453,premium
CUST00694,Pooja_194,Central,prepaid,email,0,1,1,215,171.62,192.27,2801,205,4,24.09,9,556.12,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.680378940995099,defector
CUST01972,Diya_472,West,postpaid,sms,1,0,3,749,566.06,506.75,7899,439,9,52.79,139,3636.36,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,3.509657177402564,defector
CUST00082,Isha_82,West,prepaid,sms,0,0,2,30,265.81,289.43,2892,281,0,0.29,23,16.08,0,0,1,200,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.0368108361933798,premium
CUST00496,Ananya_496,North,postpaid,sms,0,0,2,30,394.33,456.78,6659,531,1,7.43,31,1285.4,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.6599834945296998,defector
CUST00054,Rahul_54,Central,postpaid,email,0,0,4,1116,794.35,773.54,2969,460,2,7.5,63,1334.63,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.9425084558054636,normal
CUST00025,Ananya_25,South,postpaid,email,0,0,1,320,338.29,295.71,9755,391,0,4.22,74,421.95,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.6441655264934258,normal
CUST01076,Diya_76,West,prepaid,whatsapp,0,0,1,30,74.24,76.85,6345,21,1,14.72,14,218.95,0,0,1,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,1.458252129373499,defector
CUST00833,Vihaan_333,West,prepaid,email,0,0,3,1006,395.05,372.89,532,16,0,7.39,18,354.83,0,0,0,100,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,0.4628617769944281,normal
CUST00931,Neha_431,West,postpaid,sms,1,0,2,68,491.67,409.03,7487,133,0,4.44,20,375.97,0,0,1,0,2025-12-29,2026-01-08,{payment_link},1800-222-333,1,0.3552073510326985,premium
CUST01346,Kabir_346,South,prepaid,sms,1,0,2,779,225.97,184.85,3004,81,0,2.87,29,342.92,0,0,1,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.747490130218563,normal
CUST01669,Sneha_169,North,prepaid,email,0,0,2,1250,227.27,245.89,3232,377,0,6.67,78,368.79,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.9256404040446352,normal
CUST01763,Isha_263,East,postpaid,email,0,1,1,717,378.75,370.51,6595,370,3,33.51,39,1031.98,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.4665324822932884,defector
CUST00970,Pooja_470,West,postpaid,email,1,0,1,2377,302.08,340.29,3715,203,2,5.56,46,444.9,0,0,1,0,2025-12-29,2026-01-08,{payment_link},1800-222-333,0,0.7863637195433772,normal
CUST01685,Priya_185,West,postpaid,email,1,0,2,390,402.03,386.2,1339,366,2,0.27,2,584.39,0,0,1,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.7731595505182852,normal
CUST01074,Vihaan_74,South,postpaid,sms,0,0,2,195,376.03,378.57,5374,197,0,0.0,24,115.52,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.1598767887247691,premium
CUST01437,Ananya_437,South,prepaid,email,0,1,1,306,152.78,139.61,4861,90,0,0.0,12,548.93,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,1.781047850493517,defector
CUST00332,Diya_332,East,prepaid,email,0,0,1,30,134.02,132.55,2299,94,0,0.26,56,181.34,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,1,0.7531763912550582,normal
CUST01984,Priya_484,North,postpaid,sms,0,0,1,693,453.1,461.13,7162,291,0,7.5,15,113.29,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.1227387206676233,premium
CUST01421,Priya_421,East,postpaid,email,0,0,1,327,357.6,293.43,1631,152,1,0.0,51,701.42,1,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.041178336938856,normal
CUST01611,Aanya_111,South,postpaid,whatsapp,0,0,3,132,527.51,684.75,1981,418,3,25.47,21,1343.4,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,1.3481339667286516,defector
CUST01900,Vihaan_400,South,prepaid,email,1,0,3,78,360.12,377.77,2522,218,1,7.15,8,231.75,0,0,2,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.3728928622093569,premium
CUST01609,Vihaan_109,South,postpaid,email,0,1,1,829,316.07,313.37,1429,205,0,1.32,13,99.56,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.1533246510090493,premium
CUST01435,Kabir_435,Central,prepaid,sms,0,0,2,903,255.01,245.35,7244,144,1,6.15,32,266.05,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.5674534787123018,normal
CUST01897,Aditya_397,West,postpaid,sms,0,1,2,500,259.99,225.0,983,532,1,4.02,3,522.5,0,0,1,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.0307948804093043,normal
CUST01426,Aarav_426,West,postpaid,sms,1,0,1,1095,259.64,277.48,7778,132,2,12.52,145,858.36,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.770900070336911,defector
CUST01571,Kavya_71,South,prepaid,sms,0,1,1,1989,99.37,110.78,3872,462,0,0.0,7,45.8,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.2275358755613536,premium
CUST01195,Pooja_195,West,fixed,email,1,1,1,803,1018.39,983.66,13124,645,1,8.12,71,1934.49,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.0616843861686318,normal
CUST01612,Vihaan_112,East,postpaid,sms,0,0,1,322,544.58,501.23,2965,316,1,0.0,11,1651.94,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.5369517578745795,defector
CUST00250,Vihaan_250,West,postpaid,sms,0,0,3,296,672.41,573.54,51,244,1,8.55,48,1094.48,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8884247364137678,normal
CUST01553,Rahul_53,Central,postpaid,email,0,0,1,586,473.84,539.59,4216,377,2,14.9,6,776.4,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.833614931205705,normal
CUST01644,Sneha_144,South,postpaid,email,0,0,1,404,507.02,437.38,8747,583,0,3.9,19,238.09,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.2359315213921586,premium
CUST01250,Priya_250,North,fixed,email,1,0,1,70,892.28,1042.74,21185,206,0,15.57,51,1184.09,0,0,2,50,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.6810119483518734,normal
CUST01526,Priya_26,Central,postpaid,sms,0,0,1,2351,324.27,292.47,4929,386,1,12.75,36,715.57,0,1,0,200,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,1.2075886350482634,normal
CUST00579,Rahul_79,North,fixed,email,0,1,3,1248,891.47,769.82,19123,440,0,4.1,75,2285.37,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.341740949176449,defector
CUST01827,Krishna_327,West,prepaid,sms,1,0,1,401,184.73,175.17,15406,831,0,5.18,36,60.58,1,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.1895169030740513,premium
CUST00424,Kavya_424,Central,postpaid,sms,1,0,1,406,451.44,433.45,500,333,2,19.34,59,1170.71,1,0,1,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.3845477393506975,defector
CUST00370,Arjun_370,Central,prepaid,sms,0,0,3,336,336.36,374.56,12426,131,0,2.83,19,316.31,0,1,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.5243484344662953,normal
CUST00148,Ishaan_148,East,prepaid,sms,0,1,1,422,198.76,189.45,2732,76,0,0.0,6,0.0,0,0,1,50,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.020434286544089,premium
CUST00297,Aanya_297,East,postpaid,email,0,0,4,1825,788.86,915.63,4196,330,8,48.67,37,4599.65,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,3.142087540154738,defector
CUST01206,Kavya_206,South,prepaid,sms,0,0,1,100,114.41,101.49,6723,177,0,3.35,0,28.55,0,0,1,100,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.0937624510656119,premium
CUST00083,Vivaan_83,North,postpaid,email,1,1,1,1266,408.31,389.24,2064,407,1,14.83,63,651.57,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8975572921774494,normal
CUST01766,Aarav_266,West,prepaid,sms,0,0,3,189,362.91,351.3,4264,127,1,11.33,33,452.43,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,0.6771520064851785,normal
CUST01120,Aanya_120,North,postpaid,sms,1,0,2,137,634.17,610.85,2598,388,0,1.11,18,2041.2,0,0,1,0,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,1.5889005744190108,defector
CUST01639,Isha_139,North,postpaid,sms,0,0,1,440,411.94,389.49,10803,758,3,25.86,17,901.36,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,1,1.16118516172087,normal
CUST00271,Isha_271,Central,postpaid,sms,0,0,1,168,355.2,312.05,3833,353,0,1.99,16,734.98,1,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.0155367530811206,normal
CUST00797,Isha_297,East,prepaid,email,0,0,4,754,502.47,533.66,2528,50,1,0.57,100,628.37,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.7180593760092617,normal
CUST00267,Aditya_267,East,postpaid,sms,0,0,1,2623,368.05,388.03,5299,663,0,14.19,15,466.73,0,1,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.6850652215788489,normal
CUST01806,Aanya_306,West,postpaid,sms,1,0,4,91,630.2,736.83,1422,476,3,11.37,10,1261.12,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.0770260349707443,normal
CUST00534,Neha_34,North,postpaid,sms,0,0,1,1472,432.02,412.29,8593,595,1,24.33,65,772.97,0,0,0,500,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.9825123861828392,normal
CUST00548,Aanya_48,North,postpaid,sms,0,0,1,622,359.95,389.4,5582,1017,0,5.97,1,179.68,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.2365778638519631,premium
CUST00555,Diya_55,Central,prepaid,sms,1,0,1,56,104.04,105.44,4926,126,0,9.11,18,118.07,1,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.5773701763347362,normal
CUST00058,Diya_58,North,prepaid,sms,0,1,1,209,128.02,135.18,240,296,0,0.0,9,20.17,0,1,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.1710258384188904,premium
CUST01351,Vivaan_351,West,prepaid,sms,0,0,1,337,145.23,136.41,6642,150,1,9.18,13,219.58,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.7860142903226736,normal
CUST00215,Ishaan_215,West,postpaid,sms,1,0,1,1253,283.28,313.06,1382,381,7,36.29,51,2192.52,0,0,2,100,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,4.047351317282824,defector
CUST00404,Kavya_404,East,prepaid,sms,0,0,1,1432,95.9,102.02,11790,216,0,7.52,20,89.58,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.5117223311802648,normal
CUST01065,Vihaan_65,Central,fixed,sms,1,0,1,552,828.68,674.4,24483,286,1,0.0,2,980.8,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.54406211271504,normal
CUST00544,Aditya_44,West,postpaid,email,0,0,1,530,276.9,267.11,4152,580,2,7.62,37,575.2,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,1.123383241536876,normal
CUST00995,Aditya_495,East,postpaid,email,0,0,2,41,501.01,576.8,6530,424,2,13.76,3,1254.06,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.3451811474520827,defector
CUST00662,Kavya_162,West,postpaid,sms,0,0,2,480,450.3,394.31,786,331,10,52.55,38,3249.81,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,3.8369904083355855,defector
CUST01509,Aanya_9,Central,postpaid,email,0,0,1,2490,456.93,507.55,1326,653,4,27.45,16,1314.29,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,1,1.5390789651772276,defector
CUST00745,Kavya_245,Central,postpaid,whatsapp,1,0,4,250,619.41,667.99,8263,530,0,0.0,5,637.77,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.4598483660679491,normal
CUST01902,Ananya_402,East,fixed,sms,0,0,2,800,1001.81,1061.51,17841,43,2,14.09,26,1967.73,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.043543841873619,normal
CUST00195,Priya_195,West,prepaid,sms,0,1,2,866,245.84,236.3,4776,217,0,7.33,47,764.24,0,0,2,100,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.5297984836557563,defector
CUST00087,Isha_87,South,postpaid,sms,1,0,3,758,638.15,678.78,5233,251,7,20.83,2,3454.93,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,2.8729137040004025,defector
CUST01170,Krishna_170,South,postpaid,sms,1,0,1,1066,348.82,353.09,5217,589,2,20.63,40,670.78,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.0480400748943708,normal
CUST00946,Ishaan_446,East,prepaid,sms,0,0,1,1082,108.75,112.75,658,125,2,20.53,75,308.66,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.493245964588512,defector
CUST00733,Krishna_233,Central,postpaid,email,0,0,1,488,336.31,367.18,14958,460,0,3.85,39,496.63,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.749816843998226,normal
CUST01347,Sneha_347,North,prepaid,sms,1,0,1,252,127.24,112.04,6894,179,1,5.81,15,148.91,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.599795112555459,normal
CUST00773,Kavya_273,West,fixed,sms,1,1,1,601,813.53,842.77,28131,203,0,0.0,29,651.6,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.4221818623085199,premium
CUST00141,Vivaan_141,East,prepaid,email,0,0,1,1651,175.41,189.28,1269,225,0,0.0,3,30.7,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.0835897027632965,premium
CUST00076,Neha_76,South,postpaid,email,0,0,1,1501,260.34,231.82,4129,175,0,7.55,18,413.68,0,0,1,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.7875465728150903,normal
CUST01499,Neha_499,North,postpaid,sms,0,0,3,1614,606.49,610.11,2482,55,0,4.32,4,498.6,1,0,1,200,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.4360854083114812,premium
